YEAR,MO,DY,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_SW_DNI,CLRSKY_SFC_SW_DWN,ALLSKY_SFC_SW_DIFF,ALLSKY_KT,ALLSKY_SFC_UV_INDEX,ALLSKY_SFC_UVB,ALLSKY_SFC_UVA,ALLSKY_SFC_PAR_TOT
2017,3,20,6.73,8.83,7.11,1.17,0.71,1.88,0.38,15.89,123.89
2017,3,21,6.66,8.2,7.06,1.54,0.7,1.8,0.36,15.79,123.3
2017,3,22,6.76,8.64,6.78,1.15,0.7,1.76,0.35,15.52,124.52
2017,3,23,5.81,5.63,6.59,1.98,0.6,1.64,0.33,13.91,109.72
2017,3,24,5.28,4.2,6.94,2.73,0.55,1.72,0.34,13.55,102.1
2017,3,25,5.54,4.54,7,2.88,0.57,1.76,0.35,13.97,105.95
2017,3,26,5.61,5.5,6.94,2.18,0.58,1.79,0.36,13.98,107.09
2017,3,27,6.27,7.15,7.1,1.75,0.64,1.95,0.38,14.99,116.72
2017,3,28,6.44,7.4,7.04,1.65,0.66,2.01,0.4,15.45,120.89
2017,3,29,6.71,7.79,7.04,1.66,0.68,2.06,0.41,15.94,125.46
2017,3,30,6.07,6.34,7.06,1.99,0.62,1.98,0.39,14.7,113.85
2017,3,31,6.12,5.86,6.83,2.25,0.62,2.02,0.4,14.81,116.39
2017,4,1,5.73,5.46,6.77,2.11,0.58,1.94,0.38,14.21,110.55
2017,4,2,4.37,2.39,6.54,2.86,0.44,1.53,0.3,11.3,85.84
2017,4,3,6.14,6,6.91,2.19,0.61,2.09,0.41,14.98,117.36
2017,4,4,6.42,6.28,7.04,2.41,0.64,2.19,0.43,15.58,122.3
2017,4,5,5.81,3.85,6.89,3.06,0.58,2.07,0.41,14.31,111.21
2017,4,6,4.75,2.24,6.71,3.33,0.47,1.71,0.34,12.02,92.01
2017,4,7,7.54,10.02,7.59,0.91,0.74,2.45,0.48,18.05,140.63
2017,4,8,7.47,8.57,7.8,1.51,0.73,2.29,0.45,17.45,135.25
2017,4,9,5.97,4.67,7.32,2.81,0.59,1.78,0.36,14.79,113.12
2017,4,10,6.16,5.82,7.5,2.53,0.6,1.84,0.37,15.5,118.2
2017,4,11,6.15,5.71,7.58,2.65,0.59,1.95,0.39,15.59,117.97
2017,4,12,5.56,4.94,7.46,2.36,0.54,1.84,0.37,14.35,107.59
2017,4,13,6.57,6.72,7.56,2.24,0.63,2.1,0.42,16.55,126.11
2017,4,14,6.72,6.73,7.5,2.15,0.65,2.16,0.43,16.47,127.24
2017,4,15,6.15,5.53,7.38,2.56,0.59,1.93,0.38,15.14,117.52
2017,4,16,6.13,5.24,7.36,2.66,0.59,1.95,0.39,15.07,116.08
2017,4,17,3.7,1.53,7.17,2.59,0.35,1.38,0.27,10.32,74.19
2017,4,18,5.42,2.81,7.17,3.41,0.52,1.88,0.38,13.84,105.34
2017,4,19,5.01,3.72,7.16,2.51,0.48,1.66,0.33,12.71,96.55
2017,4,20,5.38,3.22,7.27,3.2,0.51,1.77,0.35,13.66,104.23
2017,4,21,5.13,1.86,7.33,3.71,0.48,1.82,0.36,13.34,99.83
2017,4,22,3.93,1.42,7.26,2.83,0.37,1.59,0.32,11.12,79.77
2017,4,23,3.69,1.94,7.16,2.4,0.34,1.46,0.29,10.51,75.48
2017,4,24,7.07,7.42,7.65,1.74,0.66,2.4,0.47,17.55,134.99
2017,4,25,7.62,9.24,8.02,1.49,0.71,2.51,0.49,18.74,143.82
2017,4,26,6.32,6.55,7.63,2.04,0.59,2.12,0.41,15.72,120.78
2017,4,27,6.98,6.91,7.48,2.12,0.65,2.4,0.47,17.15,133.85
2017,4,28,6.87,6.08,7.52,2.48,0.64,2.4,0.47,17.16,132.79
2017,4,29,6.89,6.89,7.75,2.12,0.64,2.38,0.47,17.27,132.61
2017,4,30,6.16,4.59,7.62,3.1,0.57,2.18,0.43,15.8,120.34
2017,5,1,5.55,4.1,7.37,2.76,0.52,1.95,0.38,14.22,109.27
2017,5,2,6.29,5.57,7.38,2.4,0.58,2.16,0.42,15.81,122.77
2017,5,3,6.94,7.31,7.71,1.9,0.64,2.33,0.45,17.13,132.59
2017,5,4,6.98,6.87,7.72,2.05,0.64,2.3,0.45,17.38,133.75
2017,5,5,3.72,1.93,7.28,2.41,0.34,1.33,0.27,10.07,74.24
2017,5,6,8,10.24,8.06,0.97,0.73,2.55,0.5,19.22,150.13
2017,5,7,8.05,10.33,8.13,1.03,0.73,2.25,0.45,18.95,149.05
2017,5,8,7.94,9.83,8.04,1.17,0.73,2.4,0.47,18.66,147.09
2017,5,9,7.6,8.67,7.94,1.6,0.7,2.41,0.47,18.24,142.77
2017,5,10,7.39,8.05,7.78,1.7,0.67,2.31,0.45,17.68,138.91
2017,5,11,7.6,8.68,7.71,1.51,0.7,2.21,0.43,17.39,140.48
2017,5,12,7.45,7.7,7.81,1.94,0.68,2.41,0.47,17.75,139.75
2017,5,13,6.69,5.2,7.71,2.98,0.61,2.34,0.45,16.58,128.09
2017,5,14,4.79,2.68,7.63,2.96,0.44,1.84,0.36,13.14,95.86
2017,5,15,7.52,8.01,7.79,1.63,0.68,2.5,0.48,18.48,143.82
2017,5,16,6.77,6.26,7.68,2.46,0.61,2.2,0.44,16.99,131.44
2017,5,17,6.85,6.09,7.58,2.51,0.62,2.23,0.44,17.12,133.43
2017,5,18,5.86,3.72,7.32,3.12,0.53,1.95,0.38,15.05,116.03
2017,5,19,6.35,4.52,7.52,3.12,0.57,2.23,0.44,16.41,125.88
2017,5,20,7.22,6.45,7.54,2.39,0.65,2.45,0.48,17.89,139.98
2017,5,21,7.61,8.19,7.87,1.79,0.69,2.59,0.51,18.85,146.63
2017,5,22,7.36,7.5,7.97,2.06,0.66,2.48,0.48,18.52,142.43
2017,5,23,6.72,4.97,7.77,2.82,0.6,2.32,0.45,17.16,131.04
2017,5,24,6.26,3.99,7.37,3.33,0.56,2.27,0.45,15.86,123.3
2017,5,25,3.99,1.27,7.34,2.99,0.36,1.68,0.33,11.26,81.93
2017,5,26,6.13,4.67,7.54,2.54,0.55,2.33,0.45,15.98,121.46
2017,5,27,6.85,6.16,7.84,2.29,0.62,2.52,0.48,17.54,133.82
2017,5,28,7.59,8.45,7.88,1.61,0.68,2.62,0.51,18.9,147.11
2017,5,29,6.8,6.16,7.71,2.25,0.61,2.35,0.46,17.16,132.69
2017,5,30,6.87,5.51,7.68,2.66,0.62,2.45,0.48,17.48,134.66
2017,5,31,6.43,5.69,7.6,2.86,0.58,2.44,0.47,16.44,125.96
2017,6,1,5.68,2.89,7.4,3.47,0.51,2.23,0.43,14.69,112.42
2017,6,2,2.89,0.91,7.43,2.2,0.26,1.3,0.25,8.64,60.71
2017,6,3,2.98,0.94,7.27,2.28,0.27,1.27,0.25,8.7,62.21
2017,6,4,3.17,1.01,7.35,2.41,0.28,1.3,0.26,9.22,65.85
2017,6,5,3.48,1.2,7.58,2.59,0.31,1.45,0.28,10.23,71.78
2017,6,6,3.79,1.76,7.48,2.39,0.34,1.66,0.32,10.8,77.62
2017,6,7,2.89,1.12,7.46,1.97,0.26,1.37,0.27,8.52,60.4
2017,6,8,4.7,2.13,7.59,3.1,0.42,1.91,0.38,13.1,94.9
2017,6,9,5.01,3.43,7.68,2.58,0.45,2.03,0.4,13.74,100.73
2017,6,10,4.81,2.3,7.55,3.09,0.43,1.95,0.38,13.15,96.62
2017,6,11,6.52,4.1,7.48,3.33,0.58,2.5,0.48,16.64,128.65
2017,6,12,3.94,1.36,7.35,2.89,0.35,1.63,0.32,11.05,80.35
2017,6,13,6.3,3.58,7.7,3.42,0.56,2.41,0.47,16.3,123.81
2017,6,14,4.15,1.95,7.75,2.76,0.37,1.62,0.32,11.95,84.26
2017,6,15,6.53,5.4,7.65,2.48,0.58,2.3,0.45,16.98,129.33
2017,6,16,5.67,4.49,7.71,2.62,0.51,2.05,0.41,15.12,113.08
2017,6,17,6.18,4.75,7.57,2.8,0.55,2.2,0.43,16.03,122.6
2017,6,18,4.33,2.05,7.42,2.87,0.38,1.66,0.33,12.02,88.26
2017,6,19,3.64,1.28,7.59,2.75,0.33,1.52,0.3,10.68,75.71
2017,6,20,6.65,4.88,7.63,3.22,0.59,2.52,0.49,16.99,131.23
2017,6,21,6.36,3.9,7.62,3.43,0.56,2.47,0.48,16.66,126.59
2017,6,22,7.49,7.69,7.85,1.93,0.66,2.8,0.54,19.1,147.27
2017,6,23,7.2,7.52,7.94,1.93,0.64,2.73,0.52,18.69,142.35
2017,6,24,7.16,6.75,7.87,2.53,0.64,2.61,0.51,18.3,140.95
2017,6,25,7.42,7.85,7.87,1.92,0.66,2.59,0.5,18.62,144.34
2017,6,26,6.92,6.94,7.82,2.01,0.62,2.52,0.49,17.85,136.71
2017,6,27,6.43,5.67,7.66,2.27,0.57,2.37,0.46,16.59,126.29
2017,6,28,6.05,5,7.61,2.25,0.54,2.31,0.45,15.91,120.05
2017,6,29,6.09,4.41,7.47,2.84,0.55,2.23,0.44,15.73,120.25
2017,6,30,6.87,5.34,7.67,2.81,0.62,2.54,0.49,17.7,135.51
2017,7,1,7.04,6.71,7.76,2.12,0.62,2.62,0.51,17.94,137.96
2017,7,2,6.87,5.97,7.72,2.56,0.62,2.52,0.49,17.65,135.66
2017,7,3,7.04,7.11,7.81,2.11,0.63,2.59,0.5,18.04,138.8
2017,7,4,6.05,4.72,7.76,2.97,0.54,2.25,0.44,16.09,120.69
2017,7,5,7.3,7.88,7.89,1.81,0.66,2.59,0.51,18.62,143.24
2017,7,6,7.04,7.09,7.68,1.91,0.63,2.48,0.48,17.91,138.31
2017,7,7,6.15,3.92,7.54,3.37,0.55,2.26,0.45,15.97,121.62
2017,7,8,6.51,5.63,7.62,2.34,0.59,2.48,0.48,16.98,129.71
2017,7,9,7.27,7.35,7.77,2.02,0.66,2.7,0.52,18.69,143.56
2017,7,10,4.88,2.46,7.67,3.14,0.44,1.98,0.38,13.66,98.61
2017,7,11,5.52,3.69,7.67,2.72,0.49,2.25,0.44,14.91,110.55
2017,7,12,4.53,2.73,7.71,2.68,0.41,1.99,0.39,12.81,92.16
2017,7,13,5.9,3.42,7.67,3.3,0.53,2.34,0.45,16.02,118.68
2017,7,14,6.65,5.54,7.77,2.68,0.6,2.48,0.48,17.59,132.66
2017,7,15,6.59,6.11,7.71,2.24,0.59,2.46,0.48,17.13,130.1
2017,7,16,6.45,5.76,7.7,2.32,0.59,2.44,0.48,17.12,128.95
2017,7,17,6.94,6.74,7.57,1.83,0.62,2.63,0.51,17.88,137.18
2017,7,18,6.13,4.9,7.51,2.38,0.55,2.44,0.47,16.22,122.03
2017,7,19,6.13,4.84,7.46,2.64,0.55,2.32,0.45,16,122.05
2017,7,20,5.45,3.38,7.17,3.02,0.49,2.02,0.39,14.06,108.09
2017,7,21,3.23,1.96,7.29,1.99,0.3,1.08,0.21,8.6,65.2
2017,7,22,5.43,3.16,7.25,2.9,0.49,2.14,0.41,14.17,108
2017,7,23,6.04,4.49,7.66,2.56,0.55,2.44,0.47,15.98,119.25
2017,7,24,5.72,4.14,7.58,2.81,0.52,2.24,0.44,15.34,114.24
2017,7,25,5.82,4.16,7.47,2.76,0.53,2.31,0.45,15.61,116.65
2017,7,26,6.03,5.16,7.48,2.58,0.55,2.23,0.44,15.75,119.9
2017,7,27,6.85,6.81,7.75,2.02,0.62,2.71,0.52,17.83,135.64
2017,7,28,6.02,4.73,7.48,2.78,0.55,2.3,0.45,15.8,119.62
2017,7,29,5.61,4.45,7.41,2.53,0.52,2.08,0.41,14.88,111.87
2017,7,30,4.69,2.84,7.46,2.74,0.43,1.84,0.37,13.05,95.39
2017,7,31,1.34,1.71,7.28,1.02,0.12,0.63,0.12,4.55,29.7
2017,8,1,5.15,3.45,7.41,2.53,0.48,2.16,0.42,14.12,103.84
2017,8,2,6.37,5.22,7.38,2.45,0.59,2.37,0.46,16.68,126.63
2017,8,3,7.12,6.56,7.36,2.4,0.66,2.5,0.48,17.78,139.39
2017,8,4,7.09,6.83,7.36,2.14,0.66,2.57,0.49,17.67,138.36
2017,8,5,7.06,6.92,7.37,2.23,0.66,2.52,0.48,17.49,137.6
2017,8,6,6.92,6.23,7.33,2.34,0.64,2.46,0.48,17.32,135.09
2017,8,7,6.94,7.25,7.43,1.72,0.65,2.52,0.49,17.76,136.84
2017,8,8,7.22,8.34,7.61,1.33,0.67,2.69,0.52,18.59,142.13
2017,8,9,6.85,7.11,7.55,1.81,0.64,2.52,0.49,17.65,134.84
2017,8,10,3.21,1.04,7.39,2.4,0.3,1.48,0.29,9.88,67.69
2017,8,11,5.66,4.31,7.25,2.59,0.53,2.22,0.43,15.12,113.22
2017,8,12,6.66,6.38,7.33,2.05,0.62,2.52,0.48,17.13,131.62
2017,8,13,6.71,6.43,7.35,2.08,0.63,2.39,0.46,16.9,130.55
2017,8,14,6.67,6.57,7.29,1.97,0.63,2.46,0.48,16.9,130.57
2017,8,15,6.83,6.64,7.28,2.03,0.65,2.54,0.49,17.3,133.86
2017,8,16,6.6,6.27,7.2,2.18,0.62,2.38,0.46,16.66,129.55
2017,8,17,6.54,5.63,7.27,2.45,0.62,2.43,0.47,16.74,128.53
2017,8,18,6.36,5.57,7.2,2.26,0.61,2.37,0.46,16.34,125.06
2017,8,19,6.68,6.26,7.28,2.24,0.64,2.48,0.48,17.05,131.09
2017,8,20,4.08,1.95,6.94,2.62,0.39,1.7,0.33,11.27,83.07
2017,8,21,6.99,7.38,7.32,1.7,0.67,2.62,0.5,17.66,136.09
2017,8,22,6.29,5.51,7.13,2.36,0.6,2.37,0.46,16.36,124.77
2017,8,23,3.8,2.13,6.81,2.39,0.37,1.55,0.3,10.59,77.13
2017,8,24,2.01,0.9,6.77,1.47,0.2,0.81,0.16,5.98,42.09
2017,8,25,1.9,0.7,6.72,1.45,0.19,0.78,0.16,5.79,40.09
2017,8,26,3.75,1.31,6.62,2.78,0.37,1.49,0.3,10.48,76.09
2017,8,27,4.51,1.74,6.63,3.21,0.44,1.76,0.34,12.16,90.57
2017,8,28,6.47,5.86,6.84,2.26,0.63,2.31,0.45,16.18,126.52
2017,8,29,6.73,7.07,7.03,1.83,0.66,2.44,0.47,16.97,131.83
2017,8,30,6.67,6.57,6.86,1.91,0.66,2.34,0.45,16.53,129.49
2017,8,31,6.76,7.16,6.94,1.62,0.66,2.45,0.48,17.11,132.73
2017,9,1,6.09,4.73,6.78,2.5,0.6,2.23,0.44,15.7,120.48
2017,9,2,4.36,1.98,6.74,2.93,0.43,1.73,0.34,11.8,87.59
2017,9,3,5.24,3.02,6.7,3.01,0.52,1.98,0.39,13.69,103.41
2017,9,4,5.55,4.04,6.76,2.65,0.55,2.08,0.41,14.49,109.84
2017,9,5,6.02,5.29,6.77,2.36,0.6,2.17,0.43,15.46,118.84
2017,9,6,5.27,3.41,6.8,2.93,0.53,2.02,0.4,14.16,105.3
2017,9,7,6.07,5.61,6.73,2.28,0.62,2.16,0.42,15.57,120.04
2017,9,8,5.84,4.68,6.64,2.49,0.59,2.18,0.42,14.99,115.15
2017,9,9,1.1,0.49,6.54,0.79,0.11,0.59,0.12,3.77,24.24
2017,9,10,0.52,0.35,6.69,0.32,0.05,0.26,0.05,1.87,11.68
2017,9,11,5.86,5.44,6.73,2.08,0.6,2.18,0.42,15.16,115.64
2017,9,12,6.21,6.82,6.65,1.67,0.64,2.15,0.41,15.5,121.01
2017,9,13,5.71,5.22,6.51,2.19,0.59,2.06,0.4,14.63,112.98
2017,9,14,6,6.29,6.45,1.78,0.62,2.16,0.41,15.03,117.55
2017,9,15,6.21,6.97,6.56,1.52,0.65,2.23,0.43,15.6,121.39
2017,9,16,6.05,6.71,6.61,1.67,0.63,2.13,0.41,15.21,117.97
2017,9,17,6.27,7.07,6.52,1.49,0.66,2.23,0.43,15.59,121.88
2017,9,18,6.52,7.94,6.62,1.33,0.69,2.2,0.42,15.75,124.45
2017,9,19,6.12,6.68,6.5,1.63,0.65,1.95,0.38,14.89,116.77
2017,9,20,6.12,6.59,6.4,1.71,0.65,2,0.39,14.85,117.34
2017,9,21,5.58,5.62,6.37,1.78,0.59,1.92,0.38,13.99,108.52
2017,9,22,3.93,2.96,6.32,2.09,0.42,1.52,0.3,10.84,79.02
2017,9,23,5.1,4.45,6.28,2.29,0.55,1.81,0.36,13.24,101.23
2017,9,24,5.5,5.6,6.22,1.74,0.59,1.89,0.37,13.95,107.98
2017,9,25,5.15,4.8,6.19,1.82,0.56,1.8,0.35,13.2,101.16
2017,9,26,4.13,2.54,6.1,2.39,0.45,1.57,0.3,11.12,81.98
2017,9,27,3.41,1.41,6.17,2.44,0.38,1.39,0.27,9.72,68.95
2017,9,28,4.56,3.81,6.06,2.12,0.5,1.58,0.31,11.91,90.23
2017,9,29,3.39,1.25,5.72,2.54,0.38,1.32,0.26,9.4,69.01
2017,9,30,5.1,3.66,5.66,2.7,0.57,1.7,0.34,12.53,99.52
2017,10,1,5.67,6.12,5.97,1.68,0.63,1.88,0.37,13.99,110.42
2017,10,2,3.82,2.17,5.81,2.47,0.43,1.41,0.27,10.34,76.98
2017,10,3,4.61,4.17,6.07,2.03,0.52,1.65,0.32,12.23,92.11
2017,10,4,3.75,2.93,6.11,1.91,0.43,1.41,0.28,10.47,75.48
2017,10,5,2.61,0.93,5.8,2,0.3,1.02,0.2,7.59,53.22
2017,10,6,3.01,1.11,5.64,2.33,0.34,1.09,0.21,8.42,61.24
2017,10,7,4.86,2.99,5.75,2.77,0.56,1.72,0.34,12.66,96.49
2017,10,8,5.33,5.66,5.72,1.76,0.62,1.75,0.34,13.3,104.66
2017,10,9,5.1,5.91,5.92,1.58,0.59,1.74,0.34,13.01,100.68
2017,10,10,5.3,6.69,5.98,1.41,0.62,1.66,0.33,13.34,103.4
2017,10,11,5.1,5.64,5.9,1.76,0.6,1.6,0.31,12.99,99.98
2017,10,12,3.16,1.55,5.77,2.29,0.38,1.13,0.22,9.2,64.09
2017,10,13,5.01,5.58,5.7,1.65,0.6,1.55,0.3,12.76,98.85
2017,10,14,4.68,5.2,5.69,1.72,0.56,1.48,0.29,11.98,92.38
2017,10,15,5.33,6.77,5.75,1.41,0.64,-999,0.32,13.2,103.63
2017,10,16,5.05,6.09,5.6,1.34,0.62,1.55,0.3,12.48,97.59
2017,10,17,5,5.35,5.51,1.78,0.61,1.59,0.31,12.39,97.28
2017,10,18,3.03,1.44,5.48,2.16,0.38,1.15,0.22,8.55,60.66
2017,10,19,4.69,5.87,5.55,1.29,0.58,1.46,0.29,11.73,91.62
2017,10,20,4.91,5.58,5.57,1.71,0.61,1.52,0.3,12.21,95.45
2017,10,21,4.22,2.91,5.4,2.5,0.53,1.4,0.27,10.89,82.89
2017,10,22,3.87,2.01,5.26,2.67,0.48,1.3,0.25,10.13,76.19
2017,10,23,4.62,4.46,5.2,2.01,0.59,1.39,0.27,11.42,89.96
2017,10,24,3.54,2.17,5.11,2.26,0.45,1.18,0.23,9.26,69.86
2017,10,25,3.03,1.44,5.27,2.28,0.39,1.08,0.2,8.28,59.69
2017,10,26,5.7,8.98,5.77,0.78,0.73,1.41,0.28,12.97,104.31
2017,10,27,4.8,5.96,5.5,1.58,0.62,1.29,0.26,11.59,90.86
2017,10,28,1.47,0.59,5.04,1.16,0.2,0.58,0.11,4.7,30.95
2017,10,29,4.9,6.61,5.42,1.43,0.64,1.45,0.28,11.83,93.27
2017,10,30,5.65,9.32,5.66,0.66,0.75,1.45,0.29,12.7,102.78
2017,10,31,4.96,6.34,5.49,1.55,0.66,1.39,0.27,11.63,92.09
2017,11,1,5.08,7.57,5.38,1.02,0.68,1.4,0.27,11.94,95.48
2017,11,2,4.24,5.43,5.31,1.4,0.57,1.19,0.23,10.31,80.33
2017,11,3,4.74,6.68,5.24,1.16,0.64,1.25,0.25,11.17,88.84
2017,11,4,4.13,5.35,5.11,1.34,0.56,1.13,0.23,10.16,79.53
2017,11,5,4.99,7.56,5.17,0.9,0.68,1.19,0.23,11.62,93.88
2017,11,6,4.55,6.27,4.92,1.08,0.62,1.12,0.23,10.74,86.09
2017,11,7,4.47,6.23,5.06,1.23,0.62,1.14,0.23,10.72,85.14
2017,11,8,4.81,7.22,5.01,1,0.67,1.14,0.23,11.16,90.39
2017,11,9,4.7,6.74,4.87,1.07,0.66,1.13,0.23,11.03,89.38
2017,11,10,4.57,6.16,4.82,1.22,0.64,1.19,0.23,10.9,87.22
2017,11,11,4.28,5.64,4.86,1.4,0.61,1.15,0.23,10.37,82.34
2017,11,12,3.09,2.75,4.77,1.79,0.44,0.94,0.18,8.12,60.6
2017,11,13,3.13,1.68,4.71,2.25,0.45,0.99,0.19,8.36,61.8
2017,11,14,4.58,6.78,4.78,0.99,0.66,1.16,0.23,10.94,87.98
2017,11,15,2.85,2.98,4.78,1.45,0.41,0.79,0.16,7.4,55.43
2017,11,16,3.86,5.09,4.74,1.25,0.56,0.95,0.19,9.33,73.74
2017,11,17,4.23,6.04,4.78,1.16,0.62,1.03,0.2,9.98,80.09
2017,11,18,4.43,6.28,4.79,1.24,0.65,1.05,0.21,10.17,82.38
2017,11,19,4.81,8.13,4.8,0.7,0.71,1.1,0.22,10.82,89.24
2017,11,20,3.11,2.99,4.6,1.67,0.46,0.89,0.17,8,60.38
2017,11,21,4.39,6.55,4.67,1.1,0.66,1.11,0.22,10.27,83.12
2017,11,22,4.45,7.03,4.56,0.87,0.66,1.05,0.21,10.22,83.84
2017,11,23,3.48,3.42,4.49,1.7,0.52,0.95,0.19,8.66,67.3
2017,11,24,3.95,5.11,4.42,1.34,0.6,1.05,0.2,9.48,75.84
2017,11,25,4.46,7.03,4.61,0.9,0.68,1.04,0.21,10.2,83.52
2017,11,26,4.55,7.9,4.56,0.66,0.7,1.08,0.22,10.45,86.2
2017,11,27,2.75,1.79,4.44,1.89,0.42,0.83,0.16,7.27,53.77
2017,11,28,3.38,2.87,4.35,1.98,0.52,0.9,0.18,8.54,66.18
2017,11,29,3.78,5.6,4.36,1.03,0.59,0.9,0.18,9.09,73.11
2017,11,30,4.1,6.28,4.46,1.14,0.63,0.95,0.19,9.6,78.04
2017,12,1,4.06,6.56,4.46,0.92,0.63,0.89,0.18,9.3,75.99
2017,12,2,4.17,6.54,4.38,0.96,0.65,0.91,0.19,9.59,78.48
2017,12,3,4.04,6.21,4.37,1.08,0.63,0.87,0.17,9.17,75.54
2017,12,4,4.07,6.18,4.31,1.05,0.64,0.88,0.17,9.27,76.29
2017,12,5,4.12,6.64,4.33,0.97,0.65,0.87,0.17,9.42,77.56
2017,12,6,4.16,6.62,4.28,0.97,0.66,0.85,0.17,9.43,77.91
2017,12,7,3.77,4.83,4.23,1.44,0.59,0.88,0.17,8.88,71.7
2017,12,8,3.81,5.37,4.19,1.18,0.6,0.91,0.18,8.98,73.01
2017,12,9,1.2,0.54,3.88,0.94,0.19,0.41,0.08,3.62,24.54
2017,12,10,4.67,8.43,4.72,0.65,0.75,0.99,0.2,10.03,83.28
2017,12,11,4.58,8.05,4.65,0.77,0.73,0.98,0.2,9.91,82.23
2017,12,12,4.48,7.9,4.54,0.68,0.72,0.99,0.2,9.87,81.9
2017,12,13,4.71,8.71,4.7,0.56,0.76,0.95,0.2,9.96,83.2
2017,12,14,4.51,8.09,4.48,0.62,0.73,0.84,0.17,9.68,81.34
2017,12,15,4.24,6.55,4.4,1.09,0.68,0.86,0.17,9.41,78
2017,12,16,4.02,5.09,4.33,1.44,0.65,0.87,0.17,9.1,74.35
2017,12,17,3.53,3.87,4.14,1.53,0.57,0.85,0.17,8.31,66.55
2017,12,18,3.49,3.09,4.15,1.96,0.56,0.79,0.16,8.25,65.83
2017,12,19,4.25,7.21,4.28,0.85,0.69,0.85,0.17,9.37,78.41
2017,12,20,4.03,6.31,4.33,1.1,0.65,0.91,0.18,9.18,75.33
2017,12,21,3.87,5.4,4.13,1.29,0.62,0.86,0.17,8.73,71.57
2017,12,22,3.97,6.03,4.13,1.08,0.64,0.75,0.15,8.7,72.53
2017,12,23,4,5.58,4.31,1.32,0.64,0.91,0.18,9.06,74.18
2017,12,24,4.08,5.63,4.33,1.35,0.66,0.94,0.19,9.17,75.29
2017,12,25,4.25,6.83,4.29,0.91,0.68,0.92,0.19,9.33,77.98
2017,12,26,3.49,4.84,4.18,1.22,0.56,0.82,0.16,8.21,66.35
2017,12,27,3.81,5.55,4.23,1.16,0.61,0.93,0.19,8.82,72.02
2017,12,28,3.89,5.98,4.21,1.02,0.62,0.95,0.19,8.98,73.19
2017,12,29,4.17,6.68,4.21,0.93,0.66,0.95,0.19,9.39,78.28
2017,12,30,3.62,4.55,4.16,1.36,0.58,0.84,0.17,8.52,68.22
2017,12,31,4.33,7.29,4.39,0.86,0.69,0.83,0.16,9.42,78.88
2018,1,1,4.02,5.71,4.24,1.16,0.64,0.83,0.16,9.13,75.07
2018,1,2,1.61,1.07,4.21,1.1,0.26,0.48,0.09,4.59,31.65
2018,1,3,2.39,2.48,4.34,1.43,0.38,0.57,0.12,6.2,46.2
2018,1,4,4.69,8.79,4.7,0.59,0.74,0.86,0.17,10.04,83.73
2018,1,5,4.75,8.92,4.72,0.6,0.75,0.89,0.18,10.05,84.26
2018,1,6,3.83,5.76,4.47,1.05,0.6,0.84,0.16,8.7,70.3
2018,1,7,4.14,6.77,4.59,0.98,0.65,0.9,0.18,9.45,76.66
2018,1,8,3.36,2.44,4.41,2.25,0.52,0.9,0.17,8.39,64.52
2018,1,9,2.32,1.01,4.27,1.86,0.36,0.73,0.14,6.34,45.41
2018,1,10,2.17,0.81,4.29,1.78,0.34,0.63,0.12,6.08,42.86
2018,1,11,4,5.89,4.36,1.12,0.62,0.86,0.17,9.35,76.23
2018,1,12,3,2.86,4.28,1.69,0.46,0.81,0.16,7.63,58.59
2018,1,13,4.24,6.32,4.54,1.23,0.65,0.93,0.19,9.73,79.13
2018,1,14,4.21,5.84,4.61,1.28,0.64,0.88,0.18,9.39,76.95
2018,1,15,4.13,5.19,4.72,1.38,0.62,0.85,0.17,9.54,76.41
2018,1,16,4.24,5.1,4.67,1.47,0.64,0.94,0.19,9.84,79.2
2018,1,17,3.07,1.21,4.66,2.43,0.46,0.84,0.16,7.81,58.05
2018,1,18,4.84,7.51,5.02,0.95,0.73,1.09,0.22,10.46,85.34
2018,1,19,3.9,3.07,4.78,2.34,0.58,1.02,0.2,9.23,72.56
2018,1,20,2.66,1.4,4.5,1.97,0.39,0.79,0.15,6.8,50.7
2018,1,21,3.41,2.71,4.59,2.05,0.5,0.89,0.17,8.31,64.35
2018,1,22,4.26,5.5,4.6,1.34,0.62,0.91,0.18,10.06,80.99
2018,1,23,3.71,3.14,4.49,2.09,0.54,0.91,0.18,9.11,71.69
2018,1,24,3.67,3.77,4.53,1.68,0.53,0.98,0.2,9.07,71.02
2018,1,25,2.7,2.12,4.58,1.63,0.39,0.82,0.16,7.02,52.33
2018,1,26,3.37,2.95,4.69,1.9,0.48,-999,0.17,8.43,64.58
2018,1,27,3.91,4.33,4.72,1.47,0.55,0.96,0.19,9.4,74.41
2018,1,28,3.33,2.13,4.78,2.26,0.47,0.88,0.17,8.7,65.14
2018,1,29,3.33,1.99,4.67,2.31,0.47,0.9,0.18,8.59,65.04
2018,1,30,5.04,7.2,5.31,1.28,0.7,1.19,0.23,11.34,91.24
2018,1,31,4.77,6.58,5.27,1.46,0.66,1.18,0.23,11.08,88.11
2018,2,1,4.55,6.03,5.19,1.51,0.63,1.19,0.23,10.66,84.67
2018,2,2,3.69,3.14,5.03,2.12,0.51,1.06,0.2,9.27,70.94
2018,2,3,3,2.63,5.01,1.71,0.41,0.88,0.17,7.86,58.13
2018,2,4,4.58,4.93,5.08,1.84,0.62,1.23,0.24,11.15,88.07
